"user_id","created_at","text","sentiment_afinn_numeric","sentiment_bing_numeric","sentiment_syuzhet_numeric","sentiment_afinn_label","sentiment_bing_label","sentiment_syuzhet_label","matching_sentiment_result","svm_sentiment"
"x821045162","2022-02-26 17:25:55","congratulations  teamemiratesuae on another spectacular #uaetour win! https:  t.co lkjjfvmyvr",6,3,2.05,"positive","positive","positive",TRUE,"neutral"
"x821045162","2022-02-26 11:00:08","15 million people have passed through  expo2020dubai's portals to be part of the greatest show on earth. are you one of them? https:  t.co nlzqak9yse",3,1,0.5,"positive","positive","positive",TRUE,"positive"
"x821045162","2022-02-25 14:00:11","sometimes, we just need to push ourselves forward so we can really take off! https:  t.co gzgfljtqrx",0,0,0.6,"neutral","neutral","positive",FALSE,"neutral"
"x821045162","2022-02-25 08:00:08","we have pledged our support to promoting tourism in thailand alongside the tourism authority of thailand. https:  t.co zex0vqb1yz https:  t.co 3k8uc52kgj",4,1,1.6,"positive","positive","positive",TRUE,"neutral"
"x821045162","2022-02-24 14:00:10","a gift from one captain to another!  lionsrugbyco captain jaco kriel presented our captain diaz with a specially-signed rugby jersey earlier this week, on their journey from johannesburg to dublin. best of luck for tomorrow team! https:  t.co 6yp82idw2w",8,2,2.15,"positive","positive","positive",TRUE,"positive"
"x821045162","2022-02-24 11:24:19","expo 2020 dubai is all about the power of partnership in connecting minds, creating the future. we could not have asked for better partners on this journey – https:  t.co j1rbnznvv8",2,1,2,"positive","positive","positive",TRUE,"positive"
"x821045162","2022-02-24 10:37:50"," sritianne thank you for your kind words, sriti! have a great flight. <u+2764><u+fe0f><u+2708><u+fe0f>",7,2,1.5,"positive","positive","positive",TRUE,"positive"
"x821045162","2022-02-24 10:00:08","ahead of the kuwait national day holidays, emirates will operate an extra five flights to and from kuwait starting today, with additional services running through 5 march. https:  t.co lm4jm6ygm4 https:  t.co jggmyp1acp",0,0,1.45,"neutral","neutral","positive",FALSE,"neutral"
"x821045162","2022-02-23 13:30:06","flying may be business for some, or pleasure for others. whatever the reason, your comfort always comes first for us. https:  t.co a72dtjy0yt",5,2,1.95,"positive","positive","positive",TRUE,"positive"
"x821045162","2022-02-23 12:30:07","a part of our continuing commitment to the sport of rugby,  hhahmedbinsaeed met with  worldrugby chairman bill beaumont today to discuss ongoing partnerships and dubai’s growing importance as a centre for global sports. https:  t.co dptpeqq7ux https:  t.co la9ws3lvbo",5,1,2.85,"positive","positive","positive",TRUE,"neutral"
"x821045162","2022-02-22 15:46:12","what a memorable way to introduce the world to #museumofthefuture! visitors on arrival had their passports stamped with a unique #motf stamp to announce the date of the opening of the most beautiful building on earth. https:  t.co gxbtiv16xw",4,2,1.95,"positive","positive","positive",TRUE,"neutral"
"x821045162","2022-02-20 04:14:02"," vikastexts it's amazing to welcome you back on board, vikas! we're glad to know you had an amazing time on board our superjumbo. <u+2708><u+fe0f>",9,3,1.75,"positive","positive","positive",TRUE,"neutral"
"x821045162","2022-02-19 11:04:25","get ready to step inside the most beautiful building on earth, and find yourself transported to the world of tomorrow.

filled with inspiring visions of what may come, dubai's museum of the future opens its doors to the public on 22 february. 

photo by ahmad alnaji

 motf https:  t.co amwzhbjidb",7,3,2.4,"positive","positive","positive",TRUE,"positive"
"x821045162","2022-02-19 05:53:02"," michaelkorjen great collection! <u+0001f603>",3,1,0.5,"positive","positive","positive",TRUE,"positive"
"x821045162","2022-02-18 11:00:09","work got you in a bad mood? time for an altitude adjustment. https:  t.co 9245miz9tt",-3,0,-0.5,"negative","neutral","negative",FALSE,"neutral"
"x821045162","2022-02-17 14:30:08","we've signed a memorandum of understanding with  sauditourism to boost travel and tourism to saudi arabia. the agreement aims to raise awareness across our network for leisure travellers to experience the kingdom’s unique attractions. https:  t.co vfktjjjsoa https:  t.co znapvienyt",4,1,4.2,"positive","positive","positive",TRUE,"positive"
"x821045162","2022-02-17 13:30:07","we’re boosting our services to brisbane, with daily flights aboard our signature a380 aircraft from 1 march. that’s 3,000 additional seats per week to serve our customers travelling in and out of queensland. book now at https:  t.co yufgsyzep4 https:  t.co s927mlhxzi",2,0,0.75,"positive","neutral","positive",FALSE,"positive"
"x821045162","2022-02-17 12:30:24",". realmadrid is here to welcome you to  expo2020dubai, where the world has come together to shape the future! https:  t.co 5hezcsvqga",2,1,0.5,"positive","positive","positive",TRUE,"positive"
"x821045162","2022-02-16 13:00:09","who says you need to choose between business and pleasure? our business class seat gives you the best of both worlds! https:  t.co h9vwszuzef",6,2,1,"positive","positive","positive",TRUE,"positive"
"x821045162","2022-02-14 13:00:10","love is in the air with us this valentine's day, and in our lounges too! https:  t.co 3ivhgxb7zf https:  t.co uje0gochnj",3,1,0.75,"positive","positive","positive",TRUE,"positive"
"x821045162","2022-02-14 12:30:12","our passion for travel is written in the clouds. happy valentine's day! https:  t.co r9sypv3h9l",4,2,1.25,"positive","positive","positive",TRUE,"positive"
"x821045162","2022-02-12 10:00:06","there's less than two months to go for you to experience the world's greatest show! have you visited  expo2020dubai yet?

<u+0001f4f8>  hugohealy   base films https:  t.co 6celozqeo1",3,1,0.5,"positive","positive","positive",TRUE,"positive"
"x821045162","2022-02-11 13:00:15","young travellers flying with us as unaccompanied minors have a new space to explore at  dxb, filled with fun video games, drinks, snacks, comfortable seating areas, and free wi-fi! https:  t.co ubld1hz4jg https:  t.co k1qxpga10j",7,3,3.45,"positive","positive","positive",TRUE,"positive"
"x821045162","2022-02-11 10:00:08","taking off towards somewhere new! when was the last time you flew with us? https:  t.co 2cfm28uirf",0,0,0.8,"neutral","neutral","positive",FALSE,"positive"
"x821045162","2022-02-11 09:00:07","we're doubling our frequency on flights from dubai to sydney and will be serving the new south wales capital with twice-daily a380 services from 1 march. https:  t.co 1nyzhd0hsa",0,0,0.8,"neutral","neutral","positive",FALSE,"neutral"
"x821045162","2022-02-10 14:30:08","we have signed a memorandum of understanding with  maldivianaero to jointly explore codeshare, interline, and joint holiday package opportunities. https:  t.co 6ywmjur3cc https:  t.co my3b4tvlhc",2,0,2.8,"positive","neutral","positive",FALSE,"neutral"
"x821045162","2022-02-10 13:30:07","with ice inflight entertainment, we've got you covered with the latest movies, tv shows, and live sports. check out what's been the most popular with our passengers recently: https:  t.co 97ptg14x3b https:  t.co k2f7bycjfl",3,1,1.3,"positive","positive","positive",TRUE,"neutral"
"x821045162","2022-02-10 10:52:50"," getme2sudhir hi sudhir, we're sorry to learn about that. please share your feedback with our customer affairs team by filling out the form here https:  t.co fbbgtunsrp. they'll investigate and get back to you. thanks",3,-1,2.65,"positive","negative","positive",FALSE,"positive"
"x821045162","2022-02-10 10:38:50"," vaazraj hi, we're sorry to learn about that. please share your feedback with our customer affairs team by filling out the form here https:  t.co fbbgtunsrp. they'll investigate and get back to you. thanks",3,-1,2.65,"positive","negative","positive",FALSE,"positive"
"x821045162","2022-02-09 13:00:09","our cabin crew might speak more than 60 languages. but when it comes to their impeccable service, words don't quite do it justice. https:  t.co 9njlek8fhi",2,1,1.5,"positive","positive","positive",TRUE,"neutral"
"x821045162","2022-02-08 12:00:23","we will resume flights to and from casablanca, morocco from 8 february, marking a complete restoration of service to our network of african destinations. https:  t.co fm1mynrtej https:  t.co fce0wnbjdc",0,0,0,"neutral","neutral","neutral",TRUE,"neutral"
"x821045162","2022-02-08 08:00:08","as a part of  emirateslitfest, we just hosted an intimate with japanese author toshikazu kawaguchi at our expo 2020 pavilion. https:  t.co gycq1l2g5g https:  t.co swatbvsk7y",0,1,0.5,"neutral","positive","positive",FALSE,"neutral"
"x821045162","2022-02-07 09:09:32"," casey found it! we're working on getting it back to you safely now. :)",1,1,1.35,"positive","positive","positive",TRUE,"negative"
"x821045162","2022-02-07 06:24:16"," casey hi casey. we're checking on this with our airport team. we'll let you once we have an update. feel free to dm us if you need further assistance. thanks https:  t.co miweyrarku",3,1,1.9,"positive","positive","positive",TRUE,"positive"
"x821045162","2022-02-06 18:14:33"," casey we remember! welcome back onboard  casey!",2,1,0.5,"positive","positive","positive",TRUE,"positive"
"x821045162","2022-02-06 10:06:26"," dfwairport thank you  dfwairport! we look forward to more decades of this incredible partnership. <u+2708><u+fe0f> <u+2764><u+fe0f>",2,2,2.4,"positive","positive","positive",TRUE,"positive"
"x821045162","2022-02-04 10:00:23","earlier this week,  arsenal joined us at  expo2020dubai to experience the future of flying at our pavilion. https:  t.co ota6tz4zcg",0,0,0.7,"neutral","neutral","positive",FALSE,"positive"
"x821045162","2022-02-03 12:30:10","we had a ball welcoming  arsenal to our  expo2020dubai pavilion earlier this week, giving the whole team a fun and interactive glimpse at what the future of flying holds! https:  t.co zxbsurqe5o",4,1,1.1,"positive","positive","positive",TRUE,"positive"
"x821045162","2022-02-02 12:00:02","we are happy to announce that we are resuming flights to nigeria, with daily service to and from abuja and lagos starting from 5 february. book now at https:  t.co u8nnyzcxjy https:  t.co pllb8upxlb",3,1,0.75,"positive","positive","positive",TRUE,"positive"
"x821045162","2022-02-02 10:00:08","the world's journey towards recovery continues, and emirates skycargo is doing its part. since our first flight carrying vaccines 15 months ago, we've now transported over 750 million doses worldwide! https:  t.co wvqcmfxrib",0,1,0.65,"neutral","positive","positive",FALSE,"positive"
"x821045162","2022-01-31 10:00:06","need a quick refresher at 40,000 feet? with the world's only in-flight shower currently flying, our a380 shower spa provides a relaxing and rejuvenating escape. https:  t.co 7wynkjpds5",-1,1,1.25,"negative","positive","positive",FALSE,"neutral"
"x821045162","2022-01-30 16:30:26","what. a. match! congratulations to  rafaelnadal on an epic and historic win at this year's #ausopen. https:  t.co hgd3kn7zyy",6,2,2.45,"positive","positive","positive",TRUE,"positive"
"x821045162","2022-01-29 17:24:01","aussie aussie aussie! another big win for the australians at this year's #ausopen. 

congratulations to  tkokkinakis and  nickkyrgios for taking home the men's doubles championship. https:  t.co xrtygw0eob",7,2,1.5,"positive","positive","positive",TRUE,"positive"
"x821045162","2022-01-29 15:31:45"," dannydoubleyou hi danny, we're sorry to read about this. please dm the booking reference, your full name, and email address. we'll try to help you. thanks.",4,-1,1.1,"positive","negative","positive",FALSE,"positive"
"x821045162","2022-01-29 14:29:17","congratulations  ashbarty! an absolutely spectacular win for the australian at this year's #ausopen https:  t.co 2j8htmplmj",6,3,2.05,"positive","positive","positive",TRUE,"positive"
"x821045162","2022-01-27 15:10:25"," atilormadegreat hi  atilormadegreat. we are waiting for approvals from the relevant authorities in nigeria. we hope to resume flights to serve our customers.",2,0,1.3,"positive","neutral","positive",FALSE,"positive"
"x821045162","2022-01-27 15:00:17","we've just signed a new agreement with travel technology firm  amadeusitgroup to provide travel agents and trade partners with access to surcharge-free content, and to make new distribution capability (ndc) content <u+200b>available throughout the course of 2022 https:  t.co ap45fzulru https:  t.co ase4n8df49",3,3,4.2,"positive","positive","positive",TRUE,"neutral"
"x821045162","2022-01-27 14:15:12"," markoche3 we hope to resume flights to serve our customers. we are waiting for approvals from the relevant authorities in nigeria.",2,0,1.3,"positive","neutral","positive",FALSE,"positive"
"x821045162","2022-01-27 14:11:44","travel requirements vary for each destination. to find yours, please visit https:  t.co 9t41ojx7vv prior to your journey. 2 2",1,0,1.8,"positive","neutral","positive",FALSE,"positive"
"x821045162","2022-01-27 14:11:43","we are pleased to announce that flights to and from south africa, kenya, ethiopia, tanzania, and zimbabwe will resume starting 29 january. https:  t.co jskmmxplzk 1 2 https:  t.co rkzm0eg31n",3,1,0.75,"positive","positive","positive",TRUE,"neutral"
"x821045162","2022-01-25 12:00:10","when it comes to your comfort, we're always one step ahead. https:  t.co njufgzmoch",2,1,1.55,"positive","positive","positive",TRUE,"neutral"
"x821045162","2022-01-24 16:02:42","2022's first afternoon of #racingatmeydan was both picturesque and thrilling. we're looking forward to more days like it this year at meydan racecourse! https:  t.co qvlcxplgyx",4,3,2.35,"positive","positive","positive",TRUE,"positive"
"x821045162","2022-01-22 10:00:07","the world's greatest show has made its mark on the uae. have you visited  expo2020dubai yet?

<u+0001f4f7> abdelaziz hamdan https:  t.co rsyiytytaz",3,1,0.5,"positive","positive","positive",TRUE,"positive"
"x821045162","2022-01-22 05:43:01"," callsignstinker  emiratessupport see you once again on our flight very soon, edith! <u+2708><u+fe0f><u+2764><u+fe0f>",0,0,0,"neutral","neutral","neutral",TRUE,"neutral"
"x821045162","2022-01-21 12:00:09","time to stretch your wings once again! https:  t.co m8qraui68v",0,0,0,"neutral","neutral","neutral",TRUE,"positive"
"x821045162","2022-01-21 09:30:05","we've signed a memorandum of understanding with the bahamas to promote tourism to the island nation. https:  t.co jn9lu3lqjc https:  t.co wzt3z1evo2",1,0,1.8,"positive","neutral","positive",FALSE,"neutral"
"x821045162","2022-01-20 14:31:51","we’d like to thank our customers for their patience and understanding, and express appreciation to our teams and partners who have worked round the clock to minimise impact on customers, and help us return to service quickly. (4 4)",8,4,3.5,"positive","positive","positive",TRUE,"positive"
"x821045162","2022-01-20 14:31:50","as a result of telecommunication operators delaying the rollout of 5g networks around us airports,  faa and  boeing have issued formal notifications that lift the previous restriction on aircraft operations. (3 4)",-2,-2,-1.55,"negative","negative","negative",TRUE,"negative"
"x821045162","2022-01-20 14:31:50","the safety of our passengers remains our utmost priority. earlier this week, we suspended some us flights based on faa and boeing recommendations on possible interference between the 5g antennas and aircraft systems. (2 4)",0,0,1.5,"neutral","neutral","positive",FALSE,"neutral"
"x821045162","2022-01-20 14:31:49","we are happy to announce the resumption of our full flight schedule across the united states by 21 january, after the temporary suspension of flights to many of our us destinations earlier this week. https:  t.co qgoikzoncg (1 4) https:  t.co 6n12iv6fau",4,1,1.15,"positive","positive","positive",TRUE,"positive"
"x821045162","2022-01-20 13:34:22","one map. five flights. 128 avid  slbenfica supporters. watch them kick it out in lisbon for their chance to fly better to dubai. https:  t.co 9ocruhxnw2",7,2,2.35,"positive","positive","positive",TRUE,"positive"
"x821045162","2022-01-19 15:00:14","happy veganuary! all travellers can look forward to trying specially-crafted vegan meals and desserts when flying with us. https:  t.co onboqob3hf https:  t.co tvhgm3i0ye",3,1,1.45,"positive","positive","positive",TRUE,"positive"
"x821045162","2022-01-19 14:00:10","with privacy doors, a huge screen, à la carte menu, and so much more, you'll definitely be living the suite life in our a380 first class. https:  t.co xbhcreyo8z",1,0,0,"positive","neutral","neutral",FALSE,"positive"
"x821045162","2022-01-19 02:52:25"," ambivalentsole hi ronald, we're sorry for the delay. if you still need help with your booking, please dm your reference, email address and new travel date. we'll check and get back to you. https:  t.co qya63x4itz",1,-2,0.55,"positive","negative","positive",FALSE,"positive"
"x821045162","2022-01-17 10:09:39","we did it again…only better! watch behind the scenes to see how we took our a380 for a spin around the  burjkhalifa for the making of our new advertisement. https:  t.co cnjeehc7vo",2,1,1.6,"positive","positive","positive",TRUE,"neutral"
"x821045162","2022-01-15 10:30:04","take the road less travelled, and you're bound to discover something new.

flanked by some of dubai's most distinctive architecture, a journey down sheikh zayed road is a breathtaking sight to behold.

<u+0001f4f8> jord hammond https:  t.co turmu1dldd",5,2,1.95,"positive","positive","positive",TRUE,"positive"
"x821045162","2022-01-14 10:00:25","the world’s greatest show brings friends together on top of the world’s tallest building. enjoy a free  expo2020dubai day pass with every ticket. fly emirates, fly better.
 
 emaardubai https:  t.co jykebztzaf",10,5,2.65,"positive","positive","positive",TRUE,"positive"
"x821045162","2022-01-13 15:00:21","as of today, we have resumed flights between  dxb and angola, cote d'ivoire, ghana, guinea and uganda. for the latest travel updates, visit https:  t.co cbrw3hsbn1 https:  t.co gcjxlazmn1",0,0,0.4,"neutral","neutral","positive",FALSE,"neutral"
"x821045162","2022-01-13 12:30:06","flying high above it all. can it get better than this? https:  t.co ilfmsvlamj",2,1,0.9,"positive","positive","positive",TRUE,"neutral"
"x821045162","2022-01-12 14:00:16","emirates group chairman and ceo,  hhahmedbinsaeed, has just sat down for an exclusive interview with  richardquest. watch him discuss the company's resilience in the face of recent challenges, and his vision for the airline’s future. https:  t.co ib33aeyndw",3,0,0.75,"positive","neutral","positive",FALSE,"positive"
"x821045162","2022-01-12 13:00:11","all things in balance. with expert attention to detail, our cabin interiors are designed to promote a sense of peace and tranquility from the moment you step on board. https:  t.co ock9afo0kk",3,2,3.5,"positive","positive","positive",TRUE,"neutral"
"x821045162","2022-01-12 08:52:15"," shermanatorus hi sherminator, please dm your  ticket number, email address and contact number so we can check this for you.",1,0,1.4,"positive","neutral","positive",FALSE,"positive"
"x821045162","2022-01-12 08:47:58"," iamiroagalachi hi, our flights to and from nigeria are currently suspended.
please check our website for the latest travel updates.",0,0,0.4,"neutral","neutral","positive",FALSE,"positive"
"x821045162","2022-01-12 08:45:15"," valkiriakolsky hi valkiria, our phone lines are busy due to volume of calls. please dm your booking reference, email address and contact number so we can help you.",3,0,1.4,"positive","neutral","positive",FALSE,"positive"
"x821045162","2022-01-12 08:40:28"," zigg9jess hi jess, please dm your concern so we can check this for you.",1,-1,0.4,"positive","negative","positive",FALSE,"positive"
"x821045162","2022-01-12 08:33:43"," amberabbaskhan hi amber, please dm your file reference, email address and contact number so we can help you.",3,0,1.4,"positive","neutral","positive",FALSE,"positive"
"x821045162","2022-01-12 08:32:31"," kostandinamo hi kosta, please dm your booking reference, email address and contact number so we can help you.",3,0,1.4,"positive","neutral","positive",FALSE,"positive"
"x821045162","2022-01-12 08:20:04"," izhar109 hi azhaar, our phone lines are busy due to volume of calls. please dm your concern so we can help you.",3,-1,0.4,"positive","negative","positive",FALSE,"positive"
"x821045162","2022-01-12 08:18:06"," nikhilshet hi nikhil, our phone lines are busy due to volume of calls. please  dm your booking reference, email address and contact number.",1,0,1.4,"positive","neutral","positive",FALSE,"positive"
"x821045162","2022-01-12 07:58:27"," samah_yar hi samah, please dm your booking reference ticket number so i can check this for you.",1,0,1,"positive","neutral","positive",FALSE,"positive"
"x821045162","2022-01-11 17:10:20"," realmadriden good luck on your spanish super cup semifinal match! emirates and madridistas are rooting for you. <u+26bd><u+fe0f><u+0001f3c6><u+2708><u+fe0f>",9,3,2.25,"positive","positive","positive",TRUE,"positive"
"x821045162","2022-01-11 12:00:09","the european champions sure know how to fly in style!  realmadrid joined us onboard yesterday, ahead of their spanish super cup match this wednesday. https:  t.co ulg1qp5rpg https:  t.co pdmao4ulfp",5,1,2.15,"positive","positive","positive",TRUE,"positive"
"x821045162","2022-01-11 08:02:40"," daduece_17 hi, in case of any changes or cancellations, we'll notify you via the contact details updated on your booking. you can check the flight status closer to your departure date on our website https:  t.co jpirr8ijhh",0,0,0.15,"neutral","neutral","positive",FALSE,"neutral"
"x821045162","2022-01-10 18:36:45"," sumonam1 hi, we're sorry to read that your tickets are not issued. please dm us your booking reference and email address via this link. https:  t.co qya63x4itz. then we'll check on this for you.",0,-1,0.5,"neutral","negative","positive",FALSE,"neutral"
"x821045162","2022-01-10 18:33:05"," chrissyccannie hi, please dm us your baggage tag number,  other passenger's bag tag number, and your full name via this link: https:  t.co qya63x4itz . we'll check and get back to you. thanks.",3,0,1.6,"positive","neutral","positive",FALSE,"positive"
"x821045162","2022-01-08 10:00:07","let the saudi arabia pavilion take you on a journey from the past to the future, and discover the fascinating stories of its landscapes and people. only at  expo2020dubai.

<u+0001f4f8> nick arundel https:  t.co xurkdgbhje",3,1,1.15,"positive","positive","positive",TRUE,"positive"
"x821045162","2022-01-07 13:30:06","two wings, four engines, and upwards of 615 seats ready to take you on a brand new adventure. have you had the pleasure of experiencing our a380 for yourself yet? https:  t.co 9sseb0rhrv",5,2,2.6,"positive","positive","positive",TRUE,"positive"
"x821045162","2022-01-06 07:09:41"," agleague <u+0633><u+0639><u+062f><u+0646><u+0627> <u+0628><u+0627><u+0644><u+062a><u+0631><u+062d><u+064a><u+0628> <u+0628><u+0643><u+0645> <u+0641><u+064a> <u+0645><u+0642><u+0631><u+0646><u+0627> <u+0627><u+0644><u+0631><u+0626><u+064a><u+0633><u+064a>. <u+0648><u+0646><u+062a><u+0637><u+0644><u+0639> <u+0625><u+0644><u+0649> <u+0623><u+0645><u+0633><u+064a><u+0629> <u+0631><u+0627><u+0626><u+0639><u+0629> <u+0648><u+062d><u+062f><u+062b><u+064d> <u+0644><u+0627> <u+064a><u+064f><u+0646><u+0633><u+0649>.",0,0,0,"neutral","neutral","neutral",TRUE,"neutral"
"x821045162","2022-01-06 07:07:19"," agleague_en  hbzstadium thank you for a memorable visit. we're looking forward to a great evening and a superb match!",11,4,3.5,"positive","positive","positive",TRUE,"positive"
"x821045162","2022-01-05 10:00:06","relax and put your feet up. our premium economy class gives you a whole new level of comfort. https:  t.co xgog0jkddf",2,1,1.95,"positive","positive","positive",TRUE,"neutral"
"x821045162","2022-01-01 12:00:09","flying with us this week? it’s one of the busiest travel periods of the year, so we recommend arriving at the airport at least 3 hours before your flight. and don’t forget to bring all your required documents! https:  t.co nbilggwxou",1,1,0.1,"positive","positive","positive",TRUE,"positive"
"x821045162","2022-01-01 10:00:13","all eyes were on dubai last night, as the world came together in spectacular fashion to celebrate the new year at  expo2020dubai! https:  t.co uxkuquiqjf",3,2,2.1,"positive","positive","positive",TRUE,"positive"
"x821045162","2022-01-01 06:00:00","welcoming 2022 in signature dubai style. happy new year everyone! https:  t.co 9iinncaeyk",3,1,1.55,"positive","positive","positive",TRUE,"positive"
"x821045162","2021-12-31 08:00:15","we're on final approach to a new year! where are you looking forward to exploring in 2022? https:  t.co t7vzedsezz",0,0,2,"neutral","neutral","positive",FALSE,"positive"
"x821045162","2021-12-30 16:00:15","we’re expecting a peak in passengers over the new year period, with nearly 1 million people travelling through  dxb between today and 10 january, 2022. https:  t.co yowepxabdx https:  t.co bppxkijlfi",0,0,0.8,"neutral","neutral","positive",FALSE,"neutral"
"x821045162","2021-12-30 13:30:05","soaring in an a380 above the clouds? there's no other place we'd rather be. https:  t.co ek6wezfojp",-1,0,0,"negative","neutral","neutral",FALSE,"neutral"
"x821045162","2021-12-30 08:56:58"," aviationek indeed it is! <u+0001f603><u+2708><u+fe0f>",0,0,0,"neutral","neutral","neutral",TRUE,"positive"
"x821045162","2021-12-30 08:44:49"," itsrdil  emiratessupport <u+0001f603><u+0001f44f>",0,0,0,"neutral","neutral","neutral",TRUE,"neutral"
"x821045162","2021-12-29 12:00:11","business as usual? not quite! https:  t.co k8iksr4esv",0,0,0.4,"neutral","neutral","positive",FALSE,"positive"
"x821045162","2021-12-28 13:00:08","step on board and relax. no matter the destination, you're in good hands with us. https:  t.co lvy8jukozu",3,1,0.75,"positive","positive","positive",TRUE,"positive"
"x821045162","2021-12-26 12:49:30"," mohamed1998865 <u+0648> <u+0639><u+0644><u+064a><u+0643><u+0645> <u+0627><u+0644><u+0633><u+0644><u+0627><u+0645> <u+0648> <u+0631><u+062d><u+0645><u+0629> <u+0627><u+0644><u+0644><u+0647> <u+0648> <u+0628><u+0631><u+0643><u+0627><u+062a><u+0647>, <u+0646><u+0623><u+0633><u+0641> <u+0644><u+0645><u+0639><u+0631><u+0641><u+0629> <u+0630><u+0644><u+0643>. <u+064a><u+0631><u+062c><u+0649> <u+0625><u+0631><u+0633><u+0627><u+0644> <u+0631><u+0633><u+0627><u+0644><u+0629> <u+062e><u+0627><u+0635><u+0629> <u+0625><u+0644><u+064a><u+0646><u+0627> <u+0645><u+0639> <u+0645><u+0631><u+062c><u+0639> <u+0627><u+0644><u+062d><u+062c><u+0632> <u+0648><u+0639><u+0646><u+0648><u+0627><u+0646> <u+0627><u+0644><u+0628><u+0631><u+064a><u+062f> <u+0627><u+0644><u+0625><u+0644><u+0643><u+062a><u+0631><u+0648><u+0646><u+064a> <u+0644><u+0625><u+0631><u+0634><u+0627><u+062f><u+0643> <u+0623><u+0643><u+062b><u+0631>. <u+0634><u+0643><u+0631><u+0627>",0,0,0,"neutral","neutral","neutral",TRUE,"neutral"
"x821045162","2021-12-26 12:25:51"," alnasernm <u+0645><u+0631><u+062d><u+0628><u+0627> <u+0646><u+0627><u+0635><u+0631> <u+060c> <u+0646><u+0623><u+0633><u+0641> <u+0644><u+0645><u+0639><u+0631><u+0641><u+0629> <u+0630><u+0644><u+0643>. <u+064a><u+0631><u+062c><u+0649> <u+0625><u+0631><u+0633><u+0627><u+0644> <u+0631><u+0633><u+0627><u+0644><u+0629> <u+062e><u+0627><u+0635><u+0629> <u+0625><u+0644><u+064a><u+0646><u+0627> <u+0645><u+0639> <u+0645><u+0631><u+062c><u+0639> <u+0627><u+0644><u+062d><u+062c><u+0632> <u+0648><u+0639><u+0646><u+0648><u+0627><u+0646> <u+0627><u+0644><u+0628><u+0631><u+064a><u+062f> <u+0627><u+0644><u+0625><u+0644><u+0643><u+062a><u+0631><u+0648><u+0646><u+064a> <u+0648><u+0627><u+0644><u+062a><u+063a><u+064a><u+064a><u+0631> <u+0627><u+0644><u+0645><u+0637><u+0644><u+0648><u+0628> <u+0644><u+0625><u+0631><u+0634><u+0627><u+062f><u+0643> <u+0623><u+0643><u+062b><u+0631>. <u+0634><u+0643><u+0631><u+0627>",0,0,0,"neutral","neutral","neutral",TRUE,"neutral"
"x821045162","2021-12-24 17:25:57"," hjbatarfi <u+0645><u+0631><u+062d><u+0628><u+064b><u+0627> <u+060c> <u+0646><u+0623><u+0633><u+0641> <u+0644><u+0645><u+0639><u+0631><u+0641><u+0629> <u+0630><u+0644><u+0643>. <u+064a><u+0631><u+062c><u+0649> <u+0625><u+0631><u+0633><u+0627><u+0644> <u+0631><u+0633><u+0627><u+0644><u+0629> <u+062e><u+0627><u+0635><u+0629> <u+0625><u+0644><u+064a><u+0646><u+0627> <u+0645><u+0639> <u+0645><u+0631><u+062c><u+0639> <u+0627><u+0644><u+062d><u+062c><u+0632> <u+0648><u+0639><u+0646><u+0648><u+0627><u+0646> <u+0627><u+0644><u+0628><u+0631><u+064a><u+062f> <u+0627><u+0644><u+0625><u+0644><u+0643><u+062a><u+0631><u+0648><u+0646><u+064a> <u+0644><u+0644><u+062a><u+062d><u+0642><u+0642> <u+0648><u+0625><u+0631><u+0634><u+0627><u+062f><u+0643> <u+0628><u+0634><u+0643><u+0644> <u+0623><u+0643><u+0628><u+0631>. <u+0634><u+0643><u+0631><u+0627>",0,0,0,"neutral","neutral","neutral",TRUE,"neutral"
"x821045162","2021-12-24 10:00:09","the festive spirit has found its way to  expo2020dubai! with christmas markets, concerts, and a host of other socially-distanced activities, there's something magical waiting for the whole family to discover. https:  t.co h5gp124yld",3,2,2.95,"positive","positive","positive",TRUE,"positive"
"x821045162","2021-12-24 06:06:06"," chrisdailly2 hi chris. we're sorry about this. if you still need help, please dm us your ticket number, email address together with your query. https:  t.co qya63x4itz thanks",4,-1,1.1,"positive","negative","positive",FALSE,"positive"
"x821045162","2021-12-23 12:00:26","you never know who you might bump into on our flights. merry christmas from emirates. https:  t.co nx0cjernuk",3,0,1,"positive","neutral","positive",FALSE,"positive"
"x821045162","2021-12-22 12:00:11","when we say we're ""raising the bar,"" we really mean it! take a moment to unwind at 40,000 feet, and relax with your favourite beverage and some good company in our signature a380 onboard lounge. https:  t.co 8fe5gbsste",5,1,0.75,"positive","positive","positive",TRUE,"positive"
"x821045162","2021-12-21 13:01:03","by february, premium travellers and skywards members in select membership tiers will be able to access more than 120 lounges worldwide. https:  t.co obx1kvrnyh https:  t.co y7xazlhsxf",0,0,0,"neutral","neutral","neutral",TRUE,"neutral"
"x821045162","2021-12-20 12:00:11","celebrate the season on board with us! from festive feasts to special treats, we've got something for everyone. find out more about what awaits on your holiday flight: https:  t.co gzcn8aexlo https:  t.co 7ugryxfxxp",4,2,2.6,"positive","positive","positive",TRUE,"positive"
"x821045162","2021-12-19 14:00:08","emirates skycargo has now transported a monumental 600 million doses of covid-19 vaccine worldwide, with 200 million doses transported in the last two months alone. https:  t.co ecnhmidxfy https:  t.co 6pmicagbcw",-2,1,0.2,"negative","positive","positive",FALSE,"positive"
